Domain Code,Domain,Area Code ,Area,Element Code,Element,Item Code ,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2017,2017,hg/An,2036,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2018,2018,hg/An,2048,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2019,2019,hg/An,1998,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2020,2020,hg/An,2072,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2021,2021,hg/An,2052,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2000,2000,tonnes,471000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2001,2001,tonnes,372000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2002,2002,tonnes,384000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2003,2003,tonnes,365000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2004,2004,tonnes,386000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2005,2005,tonnes,396008,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2006,2006,tonnes,384000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,2007,tonnes,385571,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2008,2008,tonnes,378383,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2009,2009,tonnes,401752,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2010,2010,tonnes,388610,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2011,2011,tonnes,381559,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2012,2012,tonnes,373531,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,2013,tonnes,379100,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,2014,tonnes,376180,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2015,2015,tonnes,382520,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,2016,tonnes,416060,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2017,2017,tonnes,440639,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2018,2018,tonnes,459210,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2019,2019,tonnes,424300,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2020,2020,tonnes,432840,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2021,2021,tonnes,429640,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2000,2000,Head,2248000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2001,2001,Head,1657000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2002,2002,Head,1876000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2003,2003,Head,1852000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2004,2004,Head,1960000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2005,2005,Head,1969233,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2006,2006,Head,1915001,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,2007,Head,1905003,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2008,2008,Head,1964000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2009,2009,Head,2088000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2010,2010,Head,2057000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2011,2011,Head,2029000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2012,2012,Head,1933700,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,2013,Head,1957780,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,2014,Head,1958180,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2015,2015,Head,1956890,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,2016,Head,2096460,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2017,2017,Head,2164400,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2018,2018,Head,2242750,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2019,2019,Head,2123270,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2020,2020,Head,2088560,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2021,2021,Head,2093320,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2000,2000,hg/An,2095,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2001,2001,hg/An,2245,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2002,2002,hg/An,2047,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2003,2003,hg/An,1971,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2004,2004,hg/An,1969,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2005,2005,hg/An,2011,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2006,2006,hg/An,2005,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2007,2007,hg/An,2024,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2008,2008,hg/An,1927,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2009,2009,hg/An,1924,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2010,2010,hg/An,1889,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2011,2011,hg/An,1881,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2012,2012,hg/An,1932,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2013,2013,hg/An,1936,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2014,2014,hg/An,1921,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2015,2015,hg/An,1955,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2016,2016,hg/An,1985,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2017,2017,hg/An,2036,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2018,2018,hg/An,2048,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2019,2019,hg/An,1998,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2020,2020,hg/An,2072,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2021,2021,hg/An,2052,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2000,2000,tonnes,471000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2001,2001,tonnes,372000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2002,2002,tonnes,384000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2003,2003,tonnes,365000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2004,2004,tonnes,386000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2005,2005,tonnes,396008,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2006,2006,tonnes,384000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2007,2007,tonnes,385571,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2008,2008,tonnes,378383,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2009,2009,tonnes,401752,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2010,2010,tonnes,388610,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2011,2011,tonnes,381559,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2012,2012,tonnes,373531,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2013,2013,tonnes,379100,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2014,2014,tonnes,376180,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2015,2015,tonnes,382520,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2016,2016,tonnes,416060,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2017,2017,tonnes,440639,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2018,2018,tonnes,459210,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2019,2019,tonnes,424300,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2020,2020,tonnes,432840,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5510,Production,F1806,"Beef and Buffalo Meat, primary",2021,2021,tonnes,429640,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2000,2000,Head,2248000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2001,2001,Head,1657000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2002,2002,Head,1876000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2003,2003,Head,1852000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2004,2004,Head,1960000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2005,2005,Head,1969233,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2006,2006,Head,1915001,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2007,2007,Head,1905003,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2008,2008,Head,1964000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2009,2009,Head,2088000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2010,2010,Head,2057000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2011,2011,Head,2029000,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2012,2012,Head,1933700,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2013,2013,Head,1957780,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2014,2014,Head,1958180,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2015,2015,Head,1956890,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2016,2016,Head,2096460,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2017,2017,Head,2164400,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2018,2018,Head,2242750,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2019,2019,Head,2123270,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2020,2020,Head,2088560,A,Official figure
QCL,Crops and livestock products,528,Netherlands,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2021,2021,Head,2093320,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2000,2000,hg/An,1765,E,Estimated value
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2001,2001,hg/An,1674,E,Estimated value
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2002,2002,hg/An,1465,E,Estimated value
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2003,2003,hg/An,1628,E,Estimated value
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2004,2004,hg/An,1592,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2005,2005,hg/An,2461,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2006,2006,hg/An,2512,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,2007,hg/An,2464,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2008,2008,hg/An,2352,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2009,2009,hg/An,2378,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2010,2010,hg/An,2491,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2011,2011,hg/An,2416,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2012,2012,hg/An,2464,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,2013,hg/An,2730,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,2014,hg/An,2694,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2015,2015,hg/An,2852,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,2016,hg/An,2870,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2017,2017,hg/An,2943,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2018,2018,hg/An,2906,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2019,2019,hg/An,3022,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2020,2020,hg/An,3020,A,Official figure
QCL,Crops and livestock products,616,Poland,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2021,2021,hg/An,2974,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2000,2000,tonnes,348500,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2001,2001,tonnes,316300,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2002,2002,tonnes,281300,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2003,2003,tonnes,317400,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2004,2004,tonnes,310500,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2005,2005,tonnes,309500,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2006,2006,tonnes,362900,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,2007,tonnes,379500,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2008,2008,tonnes,393400,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2009,2009,tonnes,396900,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2010,2010,tonnes,400900,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2011,2011,tonnes,391200,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2012,2012,tonnes,382900,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,2013,tonnes,373900,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,2014,tonnes,446300,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2015,2015,tonnes,486700,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,2016,tonnes,512000,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2017,2017,tonnes,569200,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2018,2018,tonnes,564840,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2019,2019,tonnes,560500,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2020,2020,tonnes,559460,A,Official figure
QCL,Crops and livestock products,616,Poland,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2021,2021,tonnes,555220,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2000,2000,Head,1975000,T,Unofficial figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2001,2001,Head,1889000,T,Unofficial figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2002,2002,Head,1920000,T,Unofficial figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2003,2003,Head,1950000,T,Unofficial figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2004,2004,Head,1950000,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2005,2005,Head,1257518,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2006,2006,Head,1444527,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,2007,Head,1540360,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2008,2008,Head,1672681,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2009,2009,Head,1669259,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2010,2010,Head,1609153,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2011,2011,Head,1619199,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2012,2012,Head,1554191,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,2013,Head,1369790,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,2014,Head,1656740,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2015,2015,Head,1706784,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,2016,Head,1784239,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2017,2017,Head,1934252,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2018,2018,Head,1943600,A,Official figure
QCL,Crops and livestock products,616,Poland,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2019,2019,Head,1854880,A,Official figure
